========================================================================================================================================================================================================================================================================
LOG VIEW: 20260529_15g19p_ukf_log_data.csv
========================================================================================================================================================================================================================================================================
FRAME | TX   | STATUS  | AX        | AY        | GZ        | PX       | PY        | DT       | MASK | D1        | D2        | D3        | D4        | ERR  | AMP1       | AMP2          | AMP3       | AMP4       | SNR1       | SNR2      | SNR3       | SNR4      
 3224 | 3224 | Predict | -0.659603 | -0.651223 |  0.274190 | 1.132460 |  0.177349 | 0.050000 |    7 |  1.287690 |  8.649284 | 12.090113 |  0.000000 | 1122 | 140.304688 |     37.804688 |  49.671875 |   0.000000 | 244.000000 | 63.000000 | 138.000000 |   0.000000
 3225 | 3225 | Update  |  0.008380 |  0.338780 |  0.330547 | 1.332771 |  0.008875 | 0.050000 |   11 |  1.404531 |  8.438875 |  0.000000 | 14.826937 | 1122 | 171.425781 |     66.671875 |        nan |  52.570312 | 244.000000 | 63.000000 |   0.000000 | 138.000000
 3226 | 3226 | Predict | -0.939724 | -0.051475 |  0.306698 | 1.332771 |  0.008875 | 0.050000 |   11 |  1.404531 |  8.438875 |  0.000000 | 14.826937 | 1123 | 171.425781 |     66.671875 |        nan |  52.570312 | 244.000000 | 63.000000 |   0.000000 | 138.000000
 3227 | 3227 | Predict | -0.899023 | -0.887052 |  0.304833 | 1.332771 |  0.008875 | 0.050000 |   11 |  1.404531 |  8.438875 |  0.000000 | 14.826937 | 1123 | 171.425781 |     66.671875 |        nan |  52.570312 | 244.000000 | 63.000000 |   0.000000 | 138.000000
 3228 | 3228 | Predict | -1.145625 |  0.402226 |  0.333345 | 1.332771 |  0.008875 | 0.050000 |   11 |  1.404531 |  8.438875 |  0.000000 | 14.826937 | 1124 | 171.425781 |     66.671875 |        nan |  52.570312 | 244.000000 | 63.000000 |   0.000000 | 138.000000
 3229 | 3229 | Predict | -0.523133 |  0.638055 |  0.319089 | 1.332771 |  0.008875 | 0.050000 |   11 |  1.404531 |  8.438875 |  0.000000 | 14.826937 | 1125 | 171.425781 |     66.671875 |        nan |  52.570312 | 244.000000 | 63.000000 |   0.000000 | 138.000000
 3230 | 3230 | Predict | -0.420182 | -0.275333 |  0.318289 | 1.332771 |  0.008875 | 0.050000 |   11 |  1.404531 |  8.438875 |  0.000000 | 14.826937 | 1125 | 171.425781 |     66.671875 |        nan |  52.570312 | 244.000000 | 63.000000 |   0.000000 | 138.000000
 3231 | 3231 | Predict |  0.645237 | -1.437718 |  0.375712 | 1.332771 |  0.008875 | 0.050000 |   11 |  1.404531 |  8.438875 |  0.000000 | 14.826937 | 1126 | 171.425781 |     66.671875 |        nan |  52.570312 | 244.000000 | 63.000000 |   0.000000 | 138.000000
 3232 | 3232 | Predict |  0.244209 |  0.751779 |  0.320954 | 1.332771 |  0.008875 | 0.050000 |   11 |  1.404531 |  8.438875 |  0.000000 | 14.826937 | 1127 | 171.425781 |     66.671875 |        nan |  52.570312 | 244.000000 | 63.000000 |   0.000000 | 138.000000
 3233 | 3233 | Predict | -0.149638 | -0.351948 |  0.336542 | 1.332771 |  0.008875 | 0.050000 |   11 |  1.404531 |  8.438875 |  0.000000 | 14.826937 | 1127 | 171.425781 |     66.671875 |        nan |  52.570312 | 244.000000 | 63.000000 |   0.000000 | 138.000000
 3234 | 3234 | Predict |  0.271742 |  0.478840 |  0.335743 | 1.332771 |  0.008875 | 0.050000 |   11 |  1.404531 |  8.438875 |  0.000000 | 14.826937 | 1128 | 171.425781 |     66.671875 |        nan |  52.570312 | 244.000000 | 63.000000 |   0.000000 | 138.000000
 3235 | 3235 | Predict | -0.208296 | -0.573411 |  0.229024 | 1.332771 |  0.008875 | 0.050000 |   11 |  1.404531 |  8.438875 |  0.000000 | 14.826937 | 1128 | 171.425781 |     66.671875 |        nan |  52.570312 | 244.000000 | 63.000000 |   0.000000 | 138.000000
 3236 | 3236 | Predict | -0.907402 |  0.948104 |  0.249542 | 1.332771 |  0.008875 | 0.050000 |   11 |  1.404531 |  8.438875 |  0.000000 | 14.826937 | 1129 | 171.425781 |     66.671875 |        nan |  52.570312 | 244.000000 | 63.000000 |   0.000000 | 138.000000
 3237 | 3237 | Update  |  0.378284 | -0.165200 |  0.197715 | 1.457479 |  0.413134 | 0.050000 |    7 |  1.651567 |  8.338782 | 11.894839 | 14.696756 | 1129 | 167.222656 |     71.621094 |  35.765625 |  49.773438 | 244.000000 | 63.000000 | 138.000000 | 138.000000
 3238 | 3238 | Predict | -1.175553 | -1.113304 |  0.220364 | 1.457479 |  0.413134 | 0.050000 |    7 |  1.651567 |  8.338782 | 11.894839 | 14.696756 | 1130 | 167.222656 |     71.621094 |  35.765625 |  49.773438 | 244.000000 | 63.000000 | 138.000000 | 138.000000
 3239 | 3239 | Predict | -0.812831 |  1.641225 |  0.308031 | 1.457479 |  0.413134 | 0.051000 |    7 |  1.651567 |  8.338782 | 11.894839 | 14.696756 | 1131 | 167.222656 |     71.621094 |  35.765625 |  49.773438 | 244.000000 | 63.000000 | 138.000000 | 138.000000
 3240 | 3240 | Predict |  0.068235 | -1.376666 |  0.242481 | 1.457479 |  0.413134 | 0.050000 |    7 |  1.651567 |  8.338782 | 11.894839 | 14.696756 | 1131 | 167.222656 |     71.621094 |  35.765625 |  49.773438 | 244.000000 | 63.000000 | 138.000000 | 138.000000
 3241 | 3241 | Update  |  0.602142 |  0.623690 |  0.258602 | 1.517464 |  0.426983 | 0.052000 |    7 |  1.750894 |  8.288687 | 11.894841 |  0.000000 | 1131 | 141.613281 |     57.027344 |  40.863281 |   0.000000 | 244.000000 | 63.000000 | 138.000000 |   0.000000
 3242 | 3242 | Predict | -0.368707 |  0.939724 |  0.186923 | 1.517464 |  0.426983 | 0.050000 |    7 |  1.750894 |  8.288687 | 11.894841 |  0.000000 | 1131 | 141.613281 |     57.027344 |  40.863281 |   0.000000 | 244.000000 | 63.000000 | 138.000000 |   0.000000
 3243 | 3243 | Update  | -1.471237 | -0.754174 |  0.159478 | 1.500558 |  0.047682 | 0.050000 |   11 |  1.798394 |  8.318709 |  0.000000 | 14.726761 | 1131 | 119.832031 |     46.257812 |   0.000000 |  31.316406 | 244.000000 | 63.000000 |   0.000000 | 138.000000
 3244 | 3244 | Update  |  0.062249 |  0.900220 |  0.140825 | 1.593185 |  0.081506 | 0.050000 |   11 |  1.794556 |  8.208475 |  0.000000 | 14.636608 | 1131 |  86.656250 |     37.527344 |   0.000000 |  31.136719 | 244.000000 | 63.000000 |   0.000000 | 138.000000
 3245 | 3245 | Predict |  0.482432 | -0.645237 |  0.127636 | 1.593185 |  0.081506 | 0.050000 |   11 |  1.794556 |  8.208475 |  0.000000 | 14.636608 | 1131 |  86.656250 |     37.527344 |   0.000000 |  31.136719 | 244.000000 | 63.000000 |   0.000000 | 138.000000
 3246 | 3246 | Update  |  0.044293 |  0.096965 |  0.139227 | 1.646322 |  0.106332 | 0.050000 |   11 |  1.763667 |  8.138300 |  0.000000 | 14.576605 | 1131 | 131.488281 |     79.882812 |        nan |  51.949219 | 244.000000 | 63.000000 |   0.000000 | 138.000000
 3247 | 3247 | Predict |  0.967257 | -0.257377 |  0.195450 | 1.646322 |  0.106332 | 0.050000 |   11 |  1.763667 |  8.138300 |  0.000000 | 14.576605 | 1132 | 131.488281 |     79.882812 |        nan |  51.949219 | 244.000000 | 63.000000 |   0.000000 | 138.000000
 3248 | 3248 | Predict |  0.343568 |  1.152808 |  0.186524 | 1.646322 |  0.106332 | 0.050000 |   11 |  1.763667 |  8.138300 |  0.000000 | 14.576605 | 1132 | 131.488281 |     79.882812 |        nan |  51.949219 | 244.000000 | 63.000000 |   0.000000 | 138.000000
 3249 | 3249 | Update  |  0.580594 | -0.256180 |  0.168005 | 1.665997 |  0.313487 | 0.050000 |    7 |  1.780378 |  8.118318 | 12.015018 | 14.536504 | 1132 |  80.097656 |     58.144531 |  40.382812 |  42.125000 | 244.000000 | 63.000000 | 138.000000 | 138.000000
 3250 | 3250 | Update  |  0.089783 |  0.424971 |  0.181194 | 1.675752 |  0.057138 | 0.050000 |   11 |  1.833084 |  8.118320 |  0.000000 | 14.606607 | 1132 |  65.570312 |     68.929688 |   0.000000 |  42.074219 | 244.000000 | 63.000000 |   0.000000 | 138.000000
 3251 | 3251 | Predict | -0.114922 | -0.525527 |  0.134564 | 1.675752 |  0.057138 | 0.050000 |   11 |  1.833084 |  8.118320 |  0.000000 | 14.606607 | 1132 |  65.570312 |     68.929688 |   0.000000 |  42.074219 | 244.000000 | 63.000000 |   0.000000 | 138.000000
 3252 | 3252 | Predict |  0.101754 | -0.368707 |  0.083403 | 1.675752 |  0.057138 | 0.050000 |   11 |  1.833084 |  8.118320 |  0.000000 | 14.606607 | 1133 |  65.570312 |     68.929688 |   0.000000 |  42.074219 | 244.000000 | 63.000000 |   0.000000 | 138.000000
 3253 | 3253 | Predict | -0.009577 | -0.229843 |  0.081271 | 1.675752 |  0.057138 | 0.050000 |   11 |  1.833084 |  8.118320 |  0.000000 | 14.606607 | 1134 |  65.570312 |     68.929688 |   0.000000 |  42.074219 | 244.000000 | 63.000000 |   0.000000 | 138.000000
 3254 | 3254 | Predict | -0.296881 |  0.268151 |  0.040369 | 1.675752 |  0.057138 | 0.050000 |   11 |  1.833084 |  8.118320 |  0.000000 | 14.606607 | 1135 |  65.570312 |     68.929688 |   0.000000 |  42.074219 | 244.000000 | 63.000000 |   0.000000 | 138.000000
 3255 | 3255 | Predict |  0.280122 | -0.362722 |  0.118709 | 1.675752 |  0.057138 | 0.050000 |   11 |  1.833084 |  8.118320 |  0.000000 | 14.606607 | 1135 |  65.570312 |     68.929688 |   0.000000 |  42.074219 | 244.000000 | 63.000000 |   0.000000 | 138.000000
 3256 | 3256 | Predict |  0.262165 | -0.499191 |  0.223029 | 1.675752 |  0.057138 | 0.050000 |   11 |  1.833084 |  8.118320 |  0.000000 | 14.606607 | 1136 |  65.570312 |     68.929688 |   0.000000 |  42.074219 | 244.000000 | 63.000000 |   0.000000 | 138.000000
 3257 | 3257 | Predict | -0.203507 |  0.216675 |  0.158945 | 1.675752 |  0.057138 | 0.050000 |   11 |  1.833084 |  8.118320 |  0.000000 | 14.606607 | 1136 |  65.570312 |     68.929688 |   0.000000 |  42.074219 | 244.000000 | 63.000000 |   0.000000 | 138.000000
 3258 | 3258 | Predict | -0.513556 |  0.379481 |  0.030776 | 1.675752 |  0.057138 | 0.050000 |   11 |  1.833084 |  8.118320 |  0.000000 | 14.606607 | 1137 |  65.570312 |     68.929688 |   0.000000 |  42.074219 | 244.000000 | 63.000000 |   0.000000 | 138.000000
 3259 | 3259 | Predict | -0.632069 | -0.088585 | -0.002132 | 1.675752 |  0.057138 | 0.050000 |   11 |  1.833084 |  8.118320 |  0.000000 | 14.606607 | 1138 |  65.570312 |     68.929688 |   0.000000 |  42.074219 | 244.000000 | 63.000000 |   0.000000 | 138.000000
 3260 | 3260 | Predict | -0.490811 |  0.093374 |  0.015855 | 1.675752 |  0.057138 | 0.050000 |   11 |  1.833084 |  8.118320 |  0.000000 | 14.606607 | 1139 |  65.570312 |     68.929688 |   0.000000 |  42.074219 | 244.000000 | 63.000000 |   0.000000 | 138.000000
 3261 | 3261 | Predict | -0.445322 | -0.215478 |  0.011325 | 1.675752 |  0.057138 | 0.050000 |   11 |  1.833084 |  8.118320 |  0.000000 | 14.606607 | 1139 |  65.570312 |     68.929688 |   0.000000 |  42.074219 | 244.000000 | 63.000000 |   0.000000 | 138.000000
 3262 | 3262 | Predict | -0.202310 |  0.074220 |  0.016787 | 1.675752 |  0.057138 | 0.050000 |   11 |  1.833084 |  8.118320 |  0.000000 | 14.606607 | 1140 |  65.570312 |     68.929688 |   0.000000 |  42.074219 | 244.000000 | 63.000000 |   0.000000 | 138.000000
 3263 | 3263 | Predict | -0.428562 | -0.173580 |  0.015455 | 1.675752 |  0.057138 | 0.050000 |   11 |  1.833084 |  8.118320 |  0.000000 | 14.606607 | 1141 |  65.570312 |     68.929688 |   0.000000 |  42.074219 | 244.000000 | 63.000000 |   0.000000 | 138.000000
 3264 | 3264 | Predict | -0.551863 | -0.023942 |  0.005196 | 1.675752 |  0.057138 | 0.050000 |   11 |  1.833084 |  8.118320 |  0.000000 | 14.606607 | 1141 |  65.570312 |     68.929688 |   0.000000 |  42.074219 | 244.000000 | 63.000000 |   0.000000 | 138.000000
 3265 | 3265 | Predict | -0.326809 | -0.119710 |  0.014789 | 1.675752 |  0.057138 | 0.050000 |   11 |  1.833084 |  8.118320 |  0.000000 | 14.606607 | 1142 |  65.570312 |     68.929688 |   0.000000 |  42.074219 | 244.000000 | 63.000000 |   0.000000 | 138.000000
 3266 | 3266 | Predict | -0.350751 | -0.032322 |  0.011458 | 1.675752 |  0.057138 | 0.050000 |   11 |  1.833084 |  8.118320 |  0.000000 | 14.606607 | 1142 |  65.570312 |     68.929688 |   0.000000 |  42.074219 | 244.000000 | 63.000000 |   0.000000 | 138.000000
 3267 | 3267 | Predict | -0.335188 | -0.096965 |  0.010392 | 1.675752 |  0.057138 | 0.050000 |   11 |  1.833084 |  8.118320 |  0.000000 | 14.606607 | 1143 |  65.570312 |     68.929688 |   0.000000 |  42.074219 | 244.000000 | 63.000000 |   0.000000 | 138.000000
 3268 | 3268 | Update  | -0.462081 | -0.049081 |  0.010925 | 1.777909 | -0.021134 | 0.050000 |   11 |  1.933241 |  8.018119 |  0.000000 | 14.616631 | 1143 |  95.199219 |     68.437500 |   0.000000 |  37.847656 | 244.000000 | 63.000000 |   0.000000 | 138.000000
 3269 | 3269 | Predict | -0.483629 | -0.065841 |  0.011591 | 1.777909 | -0.021134 | 0.050000 |   11 |  1.933241 |  8.018119 |  0.000000 | 14.616631 | 1143 |  95.199219 |     68.437500 |   0.000000 |  37.847656 | 244.000000 | 63.000000 |   0.000000 | 138.000000
 3270 | 3270 | Predict | -0.339977 | -0.051475 |  0.012257 | 1.777909 | -0.021134 | 0.050000 |   11 |  1.933241 |  8.018119 |  0.000000 | 14.616631 | 1144 |  95.199219 |     68.437500 |   0.000000 |  37.847656 | 244.000000 | 63.000000 |   0.000000 | 138.000000
 3271 | 3271 | Predict | -0.361524 | -0.114922 |  0.009992 | 1.777909 | -0.021134 | 0.050000 |   11 |  1.933241 |  8.018119 |  0.000000 | 14.616631 | 1145 |  95.199219 |     68.437500 |   0.000000 |  37.847656 | 244.000000 | 63.000000 |   0.000000 | 138.000000
 3272 | 3272 | Predict | -0.407014 | -0.050278 |  0.011058 | 1.777909 | -0.021134 | 0.050000 |   11 |  1.933241 |  8.018119 |  0.000000 | 14.616631 | 1145 |  95.199219 |     68.437500 |   0.000000 |  37.847656 | 244.000000 | 63.000000 |   0.000000 | 138.000000
 3273 | 3273 | Update  | -0.454898 | -0.086191 |  0.010792 | 1.742612 |  0.348122 | 0.050000 |    7 |  2.003725 |  8.078164 | 12.015020 |  0.000000 | 1145 |  91.621094 |     75.761719 |  26.773438 |   0.000000 | 244.000000 | 63.000000 | 138.000000 |   0.000000
 3274 | 3274 | Update  | -0.401029 | -0.053870 |  0.009459 | 1.732918 |  0.451491 | 0.050000 |    7 |  1.914050 |  8.068125 | 11.894839 |  0.000000 | 1145 | 112.468750 |     55.230469 |  26.960938 |   0.000000 | 244.000000 | 63.000000 | 138.000000 |   0.000000
 3275 | 3275 | Predict | -0.343568 | -0.062249 |  0.010525 | 1.732918 |  0.451491 | 0.050000 |    7 |  1.914050 |  8.068125 | 11.894839 |  0.000000 | 1145 | 112.468750 |     55.230469 |  26.960938 |   0.000000 | 244.000000 | 63.000000 | 138.000000 |   0.000000
 3276 | 3276 | Predict | -0.383072 | -0.068235 |  0.011724 | 1.732918 |  0.451491 | 0.050000 |    7 |  1.914050 |  8.068125 | 11.894839 |  0.000000 | 1146 | 112.468750 |     55.230469 |  26.960938 |   0.000000 | 244.000000 | 63.000000 | 138.000000 |   0.000000
 3277 | 3277 | Predict | -0.426168 | -0.088585 |  0.010392 | 1.732918 |  0.451491 | 0.050000 |    7 |  1.914050 |  8.068125 | 11.894839 |  0.000000 | 1147 | 112.468750 |     55.230469 |  26.960938 |   0.000000 | 244.000000 | 63.000000 | 138.000000 |   0.000000
 3278 | 3278 | Predict | -0.447716 | -0.067038 |  0.011325 | 1.732918 |  0.451491 | 0.050000 |    7 |  1.914050 |  8.068125 | 11.894839 |  0.000000 | 1147 | 112.468750 |     55.230469 |  26.960938 |   0.000000 | 244.000000 | 63.000000 | 138.000000 |   0.000000
 3279 | 3279 | Predict | -0.381875 | -0.068235 |  0.011325 | 1.732918 |  0.451491 | 0.050000 |    7 |  1.914050 |  8.068125 | 11.894839 |  0.000000 | 1148 | 112.468750 |     55.230469 |  26.960938 |   0.000000 | 244.000000 | 63.000000 | 138.000000 |   0.000000
 3280 | 3280 | Update  | -0.354342 | -0.062249 |  0.013590 | 1.810688 |  0.540545 | 0.050000 |    7 |  2.013868 |  7.998039 | 11.819744 | 14.566579 | 1148 | 167.968750 |     62.667969 |  23.949219 |  44.027344 | 244.000000 | 63.000000 | 138.000000 | 138.000000
 3281 | 3281 | Predict | -0.434548 | -0.057461 |  0.009992 | 1.810688 |  0.540545 | 0.050000 |    7 |  2.013868 |  7.998039 | 11.819744 | 14.566579 | 1148 | 167.968750 |     62.667969 |  23.949219 |  44.027344 | 244.000000 | 63.000000 | 138.000000 | 138.000000
 3282 | 3282 | Predict | -0.416591 | -0.064643 |  0.011325 | 1.810688 |  0.540545 | 0.050000 |    7 |  2.013868 |  7.998039 | 11.819744 | 14.566579 | 1149 | 167.968750 |     62.667969 |  23.949219 |  44.027344 | 244.000000 | 63.000000 | 138.000000 | 138.000000
 3283 | 3283 | Predict | -0.441730 | -0.061052 |  0.011724 | 1.810688 |  0.540545 | 0.050000 |    7 |  2.013868 |  7.998039 | 11.819744 | 14.566579 | 1150 | 167.968750 |     62.667969 |  23.949219 |  44.027344 | 244.000000 | 63.000000 | 138.000000 | 138.000000
 3284 | 3284 | Predict | -0.359130 | -0.075417 |  0.007727 | 1.810688 |  0.540545 | 0.050000 |    7 |  2.013868 |  7.998039 | 11.819744 | 14.566579 | 1150 | 167.968750 |     62.667969 |  23.949219 |  44.027344 | 244.000000 | 63.000000 | 138.000000 | 138.000000
 3285 | 3285 | Predict | -0.377087 | -0.084994 |  0.012524 | 1.810688 |  0.540545 | 0.050000 |    7 |  2.013868 |  7.998039 | 11.819744 | 14.566579 | 1151 | 167.968750 |     62.667969 |  23.949219 |  44.027344 | 244.000000 | 63.000000 | 138.000000 | 138.000000
 3286 | 3286 | Predict | -0.452504 | -0.069432 |  0.010126 | 1.810688 |  0.540545 | 0.050000 |    7 |  2.013868 |  7.998039 | 11.819744 | 14.566579 | 1152 | 167.968750 |     62.667969 |  23.949219 |  44.027344 | 244.000000 | 63.000000 | 138.000000 | 138.000000
 3287 | 3287 | Predict | -0.372298 | -0.062249 |  0.009193 | 1.810688 |  0.540545 | 0.050000 |    7 |  2.013868 |  7.998039 | 11.819744 | 14.566579 | 1152 | 167.968750 |     62.667969 |  23.949219 |  44.027344 | 244.000000 | 63.000000 | 138.000000 | 138.000000
 3288 | 3288 | Predict | -0.390255 | -0.052672 |  0.011591 | 1.810688 |  0.540545 | 0.050000 |    7 |  2.013868 |  7.998039 | 11.819744 | 14.566579 | 1153 | 167.968750 |     62.667969 |  23.949219 |  44.027344 | 244.000000 | 63.000000 | 138.000000 | 138.000000
 3289 | 3289 | Predict | -0.368707 | -0.092177 |  0.010792 | 1.810688 |  0.540545 | 0.050000 |    7 |  2.013868 |  7.998039 | 11.819744 | 14.566579 | 1154 | 167.968750 |     62.667969 |  23.949219 |  44.027344 | 244.000000 | 63.000000 | 138.000000 | 138.000000
 3290 | 3290 | Predict | -0.402226 | -0.076614 |  0.011991 | 1.810688 |  0.540545 | 0.050000 |    7 |  2.013868 |  7.998039 | 11.819744 | 14.566579 | 1155 | 167.968750 |     62.667969 |  23.949219 |  44.027344 | 244.000000 | 63.000000 | 138.000000 | 138.000000
 3291 | 3291 | Predict | -0.421380 | -0.070629 |  0.010126 | 1.810688 |  0.540545 | 0.050000 |    7 |  2.013868 |  7.998039 | 11.819744 | 14.566579 | 1155 | 167.968750 |     62.667969 |  23.949219 |  44.027344 | 244.000000 | 63.000000 | 138.000000 | 138.000000
 3292 | 3292 | Predict | -0.344765 | -0.016759 |  0.011724 | 1.810688 |  0.540545 | 0.050000 |    7 |  2.013868 |  7.998039 | 11.819744 | 14.566579 | 1156 | 167.968750 |     62.667969 |  23.949219 |  44.027344 | 244.000000 | 63.000000 | 138.000000 | 138.000000
 3293 | 3293 | Predict | -0.397437 | -0.081403 |  0.010792 | 1.810688 |  0.540545 | 0.050000 |    7 |  2.013868 |  7.998039 | 11.819744 | 14.566579 | 1156 | 167.968750 |     62.667969 |  23.949219 |  44.027344 | 244.000000 | 63.000000 | 138.000000 | 138.000000
 3294 | 3294 | Predict | -0.389058 | -0.046687 |  0.011058 | 1.810688 |  0.540545 | 0.050000 |    7 |  2.013868 |  7.998039 | 11.819744 | 14.566579 | 1157 | 167.968750 |     62.667969 |  23.949219 |  44.027344 | 244.000000 | 63.000000 | 138.000000 | 138.000000
 3295 | 3295 | Predict | -0.430956 | -0.062249 |  0.011991 | 1.810688 |  0.540545 | 0.050000 |    7 |  2.013868 |  7.998039 | 11.819744 | 14.566579 | 1158 | 167.968750 |     62.667969 |  23.949219 |  44.027344 | 244.000000 | 63.000000 | 138.000000 | 138.000000
 3296 | 3296 | Predict | -0.367510 | -0.095768 |  0.010392 | 1.810688 |  0.540545 | 0.050000 |    7 |  2.013868 |  7.998039 | 11.819744 | 14.566579 | 1158 | 167.968750 |     62.667969 |  23.949219 |  44.027344 | 244.000000 | 63.000000 | 138.000000 | 138.000000
 3297 | 3297 | Predict | -0.363919 | -0.059855 |  0.011191 | 1.810688 |  0.540545 | 0.050000 |    7 |  2.013868 |  7.998039 | 11.819744 | 14.566579 | 1159 | 167.968750 |     62.667969 |  23.949219 |  44.027344 | 244.000000 | 63.000000 | 138.000000 | 138.000000
 3298 | 3298 | Predict | -0.407014 | -0.065841 |  0.010925 | 1.810688 |  0.540545 | 0.050000 |    7 |  2.013868 |  7.998039 | 11.819744 | 14.566579 | 1160 | 167.968750 |     62.667969 |  23.949219 |  44.027344 | 244.000000 | 63.000000 | 138.000000 | 138.000000
 3299 | 3299 | Predict | -0.402226 | -0.064643 |  0.011058 | 1.810688 |  0.540545 | 0.050000 |    7 |  2.013868 |  7.998039 | 11.819744 | 14.566579 | 1160 | 167.968750 |     62.667969 |  23.949219 |  44.027344 | 244.000000 | 63.000000 | 138.000000 | 138.000000
 3300 | 3300 | Predict | -0.422577 | -0.065841 |  0.012257 | 1.810688 |  0.540545 | 0.050000 |    7 |  2.013868 |  7.998039 | 11.819744 | 14.566579 | 1161 | 167.968750 |     62.667969 |  23.949219 |  44.027344 | 244.000000 | 63.000000 | 138.000000 | 138.000000
 3301 | 3301 | Update  | -0.373495 | -0.087388 |  0.011991 | 1.681616 |  0.057138 | 0.050000 |   11 |  1.864049 |  8.118320 |  0.000000 | 14.606607 | 1161 |  79.671875 |     18.753906 |   0.000000 |  43.648438 | 244.000000 | 63.000000 |   0.000000 | 138.000000
 3302 | 3302 | Predict | -0.391452 | -0.074220 |  0.010525 | 1.681616 |  0.057138 | 0.050000 |   11 |  1.864049 |  8.118320 |  0.000000 | 14.606607 | 1161 |  79.671875 |     18.753906 |   0.000000 |  43.648438 | 244.000000 | 63.000000 |   0.000000 | 138.000000
 3303 | 3303 | Update  | -0.410606 | -0.063446 |  0.010525 | 1.543366 |  0.182436 | 0.050000 |    7 |  1.799673 |  8.268611 | 12.150201 |  0.000000 | 1161 |  77.304688 |     26.691406 |  36.261719 |   0.000000 | 244.000000 | 63.000000 | 138.000000 |   0.000000
 3304 | 3304 | Predict | -0.385466 | -0.067038 |  0.009992 | 1.543366 |  0.182436 | 0.050000 |    7 |  1.799673 |  8.268611 | 12.150201 |  0.000000 | 1162 |  77.304688 |     26.691406 |  36.261719 |   0.000000 | 244.000000 | 63.000000 | 138.000000 |   0.000000
 3305 | 3305 | Predict | -0.397437 | -0.082600 |  0.010525 | 1.543366 |  0.182436 | 0.050000 |    7 |  1.799673 |  8.268611 | 12.150201 |  0.000000 | 1162 |  77.304688 |     26.691406 |  36.261719 |   0.000000 | 244.000000 | 63.000000 | 138.000000 |   0.000000
 3306 | 3306 | Predict | -0.374693 | -0.069432 |  0.011724 | 1.543366 |  0.182436 | 0.050000 |    7 |  1.799673 |  8.268611 | 12.150201 |  0.000000 | 1163 |  77.304688 |     26.691406 |  36.261719 |   0.000000 | 244.000000 | 63.000000 | 138.000000 |   0.000000
 3307 | 3307 | Predict | -0.405817 | -0.059855 |  0.010925 | 1.543366 |  0.182436 | 0.050000 |    7 |  1.799673 |  8.268611 | 12.150201 |  0.000000 | 1164 |  77.304688 |     26.691406 |  36.261719 |   0.000000 | 244.000000 | 63.000000 | 138.000000 |   0.000000
 3308 | 3308 | Predict | -0.416591 | -0.064643 |  0.011591 | 1.543366 |  0.182436 | 0.050000 |    7 |  1.799673 |  8.268611 | 12.150201 |  0.000000 | 1164 |  77.304688 |     26.691406 |  36.261719 |   0.000000 | 244.000000 | 63.000000 | 138.000000 |   0.000000
 3309 | 3309 | Update  | -0.402226 | -0.079009 |  0.011724 | 1.651902 |  0.095773 | 0.050000 |   11 |  1.883264 |  8.158380 |  0.000000 | 14.596653 | 1164 | 108.546875 |     26.917969 |        nan |  49.542969 | 244.000000 | 63.000000 |   0.000000 | 138.000000
 3310 | 3310 | Update  | -0.377087 | -0.074220 |  0.010792 | 1.700654 |  0.003795 | 0.050000 |   11 |  2.002348 |  8.128360 |  0.000000 | 14.656658 | 1164 |  77.003906 |     13.058594 |   0.000000 |  20.144531 | 244.000000 | 63.000000 |   0.000000 | 138.000000
 3311 | 3311 | Predict | -0.387861 | -0.068235 |  0.010792 | 1.700654 |  0.003795 | 0.050000 |   11 |  2.002348 |  8.128360 |  0.000000 | 14.656658 | 1164 |  77.003906 |     13.058594 |   0.000000 |  20.144531 | 244.000000 | 63.000000 |   0.000000 | 138.000000
 3312 | 3312 | Update  | -0.409408 | -0.074220 |  0.011458 | 1.700451 |  0.152717 | 0.050000 |   11 |  1.960168 |  8.118316 |  0.000000 | 14.526553 | 1164 |  80.570312 |     16.097656 |        nan |  23.562500 | 244.000000 | 63.000000 |   0.000000 | 138.000000
 3313 | 3313 | Predict | -0.396240 | -0.055067 |  0.012124 | 1.700451 |  0.152717 | 0.050000 |   11 |  1.960168 |  8.118316 |  0.000000 | 14.526553 | 1165 |  80.570312 |     16.097656 |        nan |  23.562500 | 244.000000 | 63.000000 |   0.000000 | 138.000000
 3314 | 3314 | Predict | -0.395043 | -0.067038 |  0.011458 | 1.700451 |  0.152717 | 0.050000 |   11 |  1.960168 |  8.118316 |  0.000000 | 14.526553 | 1165 |  80.570312 |     16.097656 |        nan |  23.562500 | 244.000000 | 63.000000 |   0.000000 | 138.000000
 3315 | 3315 | Predict | -0.392649 | -0.059855 |  0.011325 | 1.700451 |  0.152717 | 0.050000 |   11 |  1.960168 |  8.118316 |  0.000000 | 14.526553 | 1166 |  80.570312 |     16.097656 |        nan |  23.562500 | 244.000000 | 63.000000 |   0.000000 | 138.000000
 3316 | 3316 | Update  | -0.403423 | -0.069432 |  0.012124 | 1.700640 |  0.146127 | 0.050000 |   11 |  1.919116 |  8.108274 |  0.000000 | 14.526480 | 1166 | 120.531250 |     16.441406 |        nan |  50.621094 | 244.000000 | 63.000000 |   0.000000 | 138.000000
